1,0.0,9.7
2,6.191763298741787,9.7
3,9.266867218922272,9.7
4,7.0228724663581374,9.7
5,-2.451772044468227,9.7
6,-7.064427924738952,9.7
7,-0.24933275028490184,9.7
8,7.1890942998814085,9.7
9,7.97864800911693,9.7
10,8.560424426448378,9.7
11,10.929085554154966,9.7
12,7.816039693713734,9.7
13,9.242311720788146,9.7
14,8.845645981698539,9.7
15,9.181949543100606,9.7
16,8.764588200232392,9.7
17,7.695315338338637,9.7
18,9.826962527533281,9.7
19,8.488646816517889,9.7
20,11.10664069450937,9.7
21,7.85398163397449,9.7
22,9.599310885968807,9.7
23,9.043978851243349,9.7
24,7.208968649541796,9.7
25,9.675194766490295,9.7
26,8.409313668699948,9.7
27,10.13049804961926,9.7
28,8.498994618407172,9.7
29,8.688704319710904,9.7
30,9.956310051149458,9.7
31,8.536936558667914,9.7
32,10.154642920694284,9.7
33,7.4176493209758965,9.7
34,9.757977181604671,9.7
35,8.369647094790999,9.7
36,10.092556109358517,9.7
37,9.123311999061269,9.7
38,8.195459096321208,9.7
39,10.320207750922993,9.7
40,7.655648764429677,9.7
41,8.423110737885684,9.7
42,8.916355961275379,9.7
43,8.992239841796874,9.7
44,10.016672228837024,9.7
45,7.816039693713746,9.7
46,10.396091631444477,9.7
47,8.157517156060454,9.7
48,10.168439989880007,9.7
49,7.474562231367026,9.7
50,8.385168797624928,9.7
51,8.975979010256554,9.7
52,9.557755427587999,9.7
53,8.269536217782658,9.7
54,10.38886459520434,9.7
55,8.3526471345443,9.7
56,10.59664188710843,9.7
57,8.144869842640201,9.7
58,8.186425301021016,9.7
59,9.08364542515232,9.7
60,8.536936558667916,9.7
61,10.358149691183737,9.7
62,7.7780977534529905,9.7
63,10.282265810662254,9.7
64,8.195459096321208,9.7
65,8.805979407789573,9.7
66,9.219891483361353,9.7
67,8.309284917103438,9.7
68,10.471975511965976,9.7
69,7.816039693713734,9.7
70,10.206381930140745,9.7
71,8.309284917103431,9.7
72,9.94078834831553,9.7
73,8.423110737885684,9.7
74,7.626329992410003,9.7
75,9.333717304143597,9.7
76,8.1954590963212,9.7
77,10.547859392487469,9.7
78,7.816039693713746,9.7
79,9.030181782057616,9.7
80,9.21989148336135,9.7
81,7.057200888498809,9.7
82,9.713136706751062,9.7
83,8.423110737885672,9.7
84,10.396091631444481,9.7
85,8.195459096321198,9.7
86,9.44754312492583,9.7
87,8.954297901536133,9.7
88,9.10606566257911,9.7
89,9.144007602839855,9.7
90,7.095142828759553,9.7
91,9.599310885968816,9.7
92,8.271342976842696,9.7
93,8.650762379450148,9.7
94,9.447543124925819,9.7
95,8.76631283388061,9.7
96,10.054614169097768,9.7
97,7.057200888498809,9.7
98,9.485485065186584,9.7
99,8.423110737885672,9.7
100,9.902846408054781,9.7
101,8.802530140493136,9.7
102,8.536936558667916,9.7
103,9.561368945708061,9.7
104,8.423110737885679,9.7
105,10.130498049619263,9.7
106,7.377982747066937,9.7
107,8.916355961275379,9.7
108,10.130498049619268,9.7
109,7.967807454756723,9.7
110,10.016672228837013,9.7
111,8.233401036581963,9.7
112,10.623743273008962,9.7
113,7.322794470324028,9.7
114,8.612820439189404,9.7
115,8.726646259971647,9.7
116,8.650762379450155,9.7
117,10.054614169097768,9.7
118,7.85398163397449,9.7
119,10.054614169097768,9.7
120,8.157517156060454,9.7
121,8.423110737885672,9.7
122,8.992239841796868,9.7
123,8.61282043918941,9.7
124,10.282265810662249,9.7
125,7.853981633974479,9.7
126,10.092556109358503,9.7
127,8.195459096321208,9.7
128,10.206381930140749,9.7
129,7.588388052149259,9.7
130,8.30928491710344,9.7
131,8.954297901536133,9.7
132,8.385168797624932,9.7
133,10.70997495541975,9.7
134,7.664271932670758,9.7
135,9.837310329422586,9.7
136,8.845645981698539,9.7
137,7.51250417162776,9.7
138,9.675194766490304,9.7
139,8.043691335278211,9.7
140,11.10664069450937,9.7
141,8.091981077428256,9.7
